,ts_code,trade_date,open,close,high,low,pre_close,change,pct_chg,swing,vol
854,SPX,20041215,1203.09,1205.72,1206.61,1199.44,1203.38,2.34,0.19,0.6,
855,SPX,20041214,1198.68,1203.38,1205.29,1197.84,1198.68,4.7,0.39,0.62,
856,SPX,20041213,1189.87,1198.68,1198.77,1188.0,1188.0,10.68,0.9,0.91,
857,SPX,20041210,1187.45,1188.0,1191.45,1185.24,1189.24,-1.24,-0.1,0.52,
858,SPX,20041209,1181.18,1189.24,1190.51,1173.76,1182.81,6.43,0.54,1.42,
859,SPX,20041208,1177.07,1182.81,1184.05,1176.8,1177.07,5.74,0.49,0.62,
860,SPX,20041207,1190.44,1177.07,1192.19,1177.07,1190.25,-13.18,-1.11,1.27,
861,SPX,20041206,1190.84,1190.25,1192.41,1185.18,1191.17,-0.92,-0.08,0.61,
862,SPX,20041203,1190.33,1191.17,1197.46,1187.7,1190.33,0.84,0.07,0.82,
863,SPX,20041202,1190.68,1190.33,1194.81,1186.66,1191.37,-1.05,-0.09,0.68,
864,SPX,20041201,1173.78,1191.37,1191.37,1173.78,1173.82,17.55,1.49,1.5,
865,SPX,20041130,1178.57,1173.82,1178.66,1173.81,1178.57,-4.75,-0.4,0.41,
866,SPX,20041129,1182.65,1178.57,1186.94,1172.37,1182.65,-4.08,-0.34,1.23,
867,SPX,20041126,1181.76,1182.65,1186.62,1181.08,1181.76,0.89,0.08,0.47,
868,SPX,20041124,1176.94,1181.76,1182.46,1176.94,1176.94,4.82,0.41,0.47,
869,SPX,20041123,1176.63,1176.94,1179.52,1171.41,1177.24,-0.3,-0.03,0.69,
870,SPX,20041122,1170.34,1177.24,1178.18,1167.89,1170.34,6.9,0.59,0.88,
871,SPX,20041119,1183.55,1170.34,1184.0,1169.17,1183.55,-13.21,-1.12,1.25,
872,SPX,20041118,1181.78,1183.55,1184.9,1180.09,1181.94,1.6,0.14,0.41,
873,SPX,20041117,1175.43,1181.94,1188.46,1175.43,1175.43,6.51,0.55,1.11,
874,SPX,20041116,1183.81,1175.43,1183.81,1175.32,1183.81,-8.38,-0.71,0.72,
875,SPX,20041115,1183.81,1183.81,1184.48,1179.85,1184.17,-0.36,-0.03,0.39,
876,SPX,20041112,1173.48,1184.17,1184.17,1171.39,1173.48,10.7,0.91,1.09,
877,SPX,20041111,1162.91,1173.48,1174.82,1162.91,1162.91,10.57,0.91,1.02,
878,SPX,20041110,1164.08,1162.91,1169.35,1162.51,1164.08,-1.17,-0.1,0.59,
879,SPX,20041109,1164.89,1164.08,1168.97,1162.48,1164.89,-0.8,-0.07,0.56,
880,SPX,20041108,1166.17,1164.89,1166.86,1162.32,1166.17,-1.29,-0.11,0.39,
881,SPX,20041105,1163.04,1166.17,1170.87,1160.36,1161.67,4.5,0.39,0.9,
882,SPX,20041104,1143.2,1161.67,1161.67,1142.34,1143.2,18.47,1.62,1.69,
883,SPX,20041103,1130.54,1143.2,1147.6,1130.54,1130.54,12.65,1.12,1.51,
884,SPX,20041102,1130.51,1130.54,1140.48,1128.12,1130.51,0.04,0.0,1.09,
885,SPX,20041101,1130.26,1130.51,1133.43,1127.53,1130.2,0.31,0.03,0.52,
886,SPX,20041029,1127.44,1130.2,1131.44,1124.62,1127.44,2.76,0.25,0.6,
887,SPX,20041028,1124.75,1127.44,1130.67,1120.57,1125.4,2.03,0.18,0.9,
888,SPX,20041027,1110.28,1125.4,1126.29,1107.43,1111.09,14.31,1.29,1.7,
889,SPX,20041026,1094.81,1111.09,1111.1,1094.81,1094.81,16.28,1.49,1.49,
890,SPX,20041025,1095.15,1094.81,1096.81,1090.19,1095.74,-0.93,-0.08,0.6,
891,SPX,20041022,1106.49,1095.74,1108.32,1095.29,1106.49,-10.75,-0.97,1.18,
892,SPX,20041021,1104.42,1106.49,1108.96,1098.47,1103.66,2.83,0.26,0.95,
893,SPX,20041020,1103.23,1103.66,1104.09,1094.25,1103.23,0.43,0.04,0.89,
894,SPX,20041019,1114.02,1103.23,1118.03,1103.15,1114.02,-10.79,-0.97,1.34,
895,SPX,20041018,1108.2,1114.02,1114.46,1103.33,1108.2,5.82,0.53,1.0,
896,SPX,20041015,1103.29,1108.2,1113.17,1102.14,1103.29,4.91,0.44,1.0,
897,SPX,20041014,1113.65,1103.29,1114.97,1102.06,1113.65,-10.36,-0.93,1.16,
898,SPX,20041013,1121.84,1113.65,1127.01,1109.63,1121.84,-8.2,-0.73,1.55,
899,SPX,20041012,1122.94,1121.84,1124.39,1115.77,1124.39,-2.54,-0.23,0.77,
900,SPX,20041011,1122.14,1124.39,1126.2,1122.14,1122.14,2.25,0.2,0.36,
901,SPX,20041008,1129.83,1122.14,1132.92,1120.19,1130.65,-8.51,-0.75,1.13,
902,SPX,20041007,1142.05,1130.65,1142.05,1130.46,1142.05,-11.4,-1.0,1.01,
903,SPX,20041006,1134.16,1142.05,1142.05,1132.94,1134.48,7.57,0.67,0.8,
904,SPX,20041005,1134.81,1134.48,1137.97,1132.03,1135.17,-0.68,-0.06,0.52,
905,SPX,20041004,1131.5,1135.17,1140.19,1131.5,1131.5,3.67,0.32,0.77,
906,SPX,20041001,1114.58,1131.5,1131.64,1114.58,1114.58,16.92,1.52,1.53,
907,SPX,20040930,1114.8,1114.58,1116.31,1109.61,1114.8,-0.22,-0.02,0.6,
908,SPX,20040929,1109.89,1114.8,1114.8,1107.36,1110.06,4.75,0.43,0.67,
909,SPX,20040928,1103.52,1110.06,1111.77,1101.29,1103.52,6.54,0.59,0.95,
910,SPX,20040927,1109.05,1103.52,1110.11,1103.24,1110.11,-6.59,-0.59,0.62,
911,SPX,20040924,1108.36,1110.11,1113.81,1108.36,1108.36,1.75,0.16,0.49,
912,SPX,20040923,1113.56,1108.36,1113.61,1108.05,1113.56,-5.2,-0.47,0.5,
913,SPX,20040922,1126.72,1113.56,1129.3,1112.67,1129.3,-15.74,-1.39,1.47,
914,SPX,20040921,1122.83,1129.3,1131.54,1122.2,1122.2,7.1,0.63,0.83,
915,SPX,20040920,1128.55,1122.2,1128.55,1120.34,1128.55,-6.35,-0.56,0.73,
916,SPX,20040917,1123.5,1128.55,1130.48,1123.5,1123.5,5.04,0.45,0.62,
917,SPX,20040916,1120.37,1123.5,1126.06,1120.37,1120.37,3.14,0.28,0.51,
918,SPX,20040915,1128.33,1120.37,1128.33,1119.74,1128.33,-7.96,-0.71,0.76,
919,SPX,20040914,1125.82,1128.33,1129.46,1124.72,1125.82,2.51,0.22,0.42,
920,SPX,20040913,1123.92,1125.82,1129.78,1123.35,1123.92,1.9,0.17,0.57,
921,SPX,20040910,1118.49,1123.92,1125.26,1114.39,1118.38,5.53,0.49,0.97,
922,SPX,20040909,1116.27,1118.38,1121.3,1113.62,1116.27,2.12,0.19,0.69,
923,SPX,20040908,1121.3,1116.27,1123.05,1116.27,1121.3,-5.03,-0.45,0.6,
924,SPX,20040907,1113.63,1121.3,1124.08,1113.63,1113.63,7.67,0.69,0.94,
925,SPX,20040903,1116.09,1113.63,1120.8,1113.57,1118.31,-4.68,-0.42,0.65,
926,SPX,20040902,1105.6,1118.31,1119.11,1105.6,1105.91,12.4,1.12,1.22,
927,SPX,20040901,1104.24,1105.91,1109.25,1099.11,1104.24,1.67,0.15,0.92,
928,SPX,20040831,1099.15,1104.24,1104.24,1094.72,1099.15,5.08,0.46,0.87,
929,SPX,20040830,1107.77,1099.15,1107.77,1099.15,1107.77,-8.61,-0.78,0.78,
930,SPX,20040827,1105.09,1107.77,1109.68,1104.61,1105.09,2.68,0.24,0.46,
931,SPX,20040826,1104.26,1105.09,1106.78,1102.43,1104.96,0.13,0.01,0.39,
932,SPX,20040825,1096.19,1104.96,1106.29,1093.24,1096.19,8.77,0.8,1.19,
933,SPX,20040824,1096.47,1096.19,1100.94,1092.82,1095.68,0.51,0.05,0.74,
934,SPX,20040823,1098.35,1095.68,1101.4,1094.73,1098.35,-2.67,-0.24,0.61,
935,SPX,20040820,1091.23,1098.35,1100.26,1089.57,1091.23,7.12,0.65,0.98,
936,SPX,20040819,1094.99,1091.23,1095.17,1086.28,1095.17,-3.94,-0.36,0.81,
937,SPX,20040818,1081.71,1095.17,1095.17,1078.93,1081.71,13.46,1.24,1.5,
938,SPX,20040817,1079.34,1081.71,1086.96,1079.34,1079.34,2.37,0.22,0.71,
939,SPX,20040816,1064.8,1079.34,1080.66,1064.8,1064.8,14.54,1.37,1.49,
940,SPX,20040813,1063.23,1064.8,1075.79,1062.82,1063.23,1.57,0.15,1.22,
941,SPX,20040812,1075.79,1063.23,1075.79,1062.82,1075.79,-12.56,-1.17,1.21,
942,SPX,20040811,1079.04,1075.79,1079.04,1065.92,1079.04,-3.24,-0.3,1.22,
943,SPX,20040810,1066.22,1079.04,1079.04,1065.22,1065.22,13.82,1.3,1.3,
944,SPX,20040809,1064.8,1065.22,1069.46,1063.97,1063.97,1.25,0.12,0.52,
945,SPX,20040806,1080.7,1063.97,1080.7,1062.23,1080.7,-16.73,-1.55,1.71,
946,SPX,20040805,1098.63,1080.7,1098.83,1079.98,1098.63,-17.93,-1.63,1.72,
947,SPX,20040804,1099.69,1098.63,1102.45,1092.4,1099.69,-1.05,-0.1,0.91,
948,SPX,20040803,1106.62,1099.69,1106.62,1099.2,1106.62,-6.93,-0.63,0.67,
949,SPX,20040802,1101.72,1106.62,1108.6,1097.34,1101.72,4.9,0.44,1.02,
950,SPX,20040730,1100.37,1101.72,1103.73,1096.96,1100.43,1.29,0.12,0.62,
951,SPX,20040729,1097.09,1100.43,1103.71,1095.42,1095.42,5.0,0.46,0.76,
952,SPX,20040728,1093.88,1095.42,1098.84,1082.17,1094.83,0.6,0.05,1.52,
953,SPX,20040727,1084.07,1094.83,1096.65,1084.07,1084.07,10.76,0.99,1.16,
954,SPX,20040726,1086.2,1084.07,1089.82,1078.78,1086.2,-2.14,-0.2,1.02,
955,SPX,20040723,1096.85,1086.2,1096.84,1083.49,1096.84,-10.64,-0.97,1.22,
956,SPX,20040722,1093.87,1096.84,1099.69,1084.16,1093.88,2.96,0.27,1.42,
957,SPX,20040721,1108.67,1093.88,1116.27,1093.88,1108.67,-14.78,-1.33,2.02,
958,SPX,20040720,1100.9,1108.67,1108.88,1099.1,1100.9,7.76,0.7,0.89,
959,SPX,20040719,1101.39,1100.9,1105.52,1096.55,1101.39,-0.49,-0.04,0.81,
960,SPX,20040716,1106.69,1101.39,1112.17,1101.07,1106.69,-5.29,-0.48,1.0,
961,SPX,20040715,1111.47,1106.69,1114.67,1106.6,1111.47,-4.78,-0.43,0.73,
962,SPX,20040714,1115.14,1111.47,1119.6,1107.83,1115.14,-3.67,-0.33,1.06,
963,SPX,20040713,1114.87,1115.14,1116.3,1112.99,1114.35,0.78,0.07,0.3,
964,SPX,20040712,1111.57,1114.35,1116.11,1106.71,1112.81,1.54,0.14,0.84,
965,SPX,20040709,1109.11,1112.81,1115.57,1109.11,1109.11,3.71,0.33,0.58,
966,SPX,20040708,1116.72,1109.11,1119.12,1108.72,1118.33,-9.22,-0.82,0.93,
967,SPX,20040707,1116.21,1118.33,1122.37,1114.92,1116.21,2.12,0.19,0.67,
968,SPX,20040706,1123.58,1116.21,1125.38,1113.21,1125.38,-9.17,-0.81,1.08,
969,SPX,20040702,1128.94,1125.38,1129.18,1123.26,1128.94,-3.56,-0.32,0.52,
970,SPX,20040701,1140.84,1128.94,1140.84,1123.06,1140.84,-11.89,-1.04,1.56,
971,SPX,20040630,1136.2,1140.84,1144.22,1133.62,1136.2,4.63,0.41,0.93,
972,SPX,20040629,1133.35,1136.2,1138.26,1131.81,1133.35,2.86,0.25,0.57,
973,SPX,20040628,1134.43,1133.35,1142.6,1131.62,1134.43,-1.09,-0.1,0.97,
974,SPX,20040625,1140.65,1134.43,1145.97,1134.24,1140.65,-6.22,-0.55,1.03,
975,SPX,20040624,1143.76,1140.65,1146.34,1139.94,1144.06,-3.41,-0.3,0.56,
976,SPX,20040623,1134.12,1144.06,1145.16,1131.73,1134.41,9.65,0.85,1.18,
977,SPX,20040622,1130.3,1134.41,1135.05,1124.37,1130.3,4.11,0.36,0.94,
978,SPX,20040621,1135.43,1130.3,1138.05,1129.64,1135.02,-4.72,-0.42,0.74,
979,SPX,20040618,1132.05,1135.02,1139.08,1129.82,1132.05,2.97,0.26,0.82,
980,SPX,20040617,1133.56,1132.05,1133.56,1126.88,1133.56,-1.51,-0.13,0.59,
981,SPX,20040616,1132.01,1133.56,1135.28,1130.55,1132.01,1.55,0.14,0.42,
982,SPX,20040615,1126.55,1132.01,1137.36,1125.29,1125.29,6.72,0.6,1.07,
983,SPX,20040614,1136.47,1125.29,1136.47,1122.16,1136.47,-11.18,-0.98,1.26,
984,SPX,20040610,1131.33,1136.47,1136.47,1131.33,1131.33,5.15,0.45,0.45,
985,SPX,20040609,1141.09,1131.33,1142.18,1131.16,1142.18,-10.86,-0.95,0.96,
986,SPX,20040608,1139.23,1142.18,1142.18,1135.45,1140.42,1.76,0.15,0.59,
987,SPX,20040607,1122.5,1140.42,1140.54,1122.5,1122.5,17.91,1.6,1.61,
988,SPX,20040604,1116.65,1122.5,1129.17,1116.64,1116.64,5.86,0.53,1.12,
989,SPX,20040603,1124.99,1116.64,1125.31,1116.56,1124.99,-8.35,-0.74,0.78,
990,SPX,20040602,1121.2,1124.99,1128.1,1118.64,1121.2,3.79,0.34,0.84,
991,SPX,20040601,1119.48,1121.2,1122.7,1113.32,1120.68,0.51,0.05,0.84,
992,SPX,20040528,1121.37,1120.68,1122.69,1118.1,1121.28,-0.59,-0.05,0.41,
993,SPX,20040527,1114.94,1121.28,1123.95,1114.86,1114.94,6.33,0.57,0.82,
994,SPX,20040526,1112.37,1114.94,1116.71,1109.91,1113.05,1.9,0.17,0.61,
995,SPX,20040525,1095.41,1113.05,1113.8,1090.74,1095.41,17.64,1.61,2.11,
996,SPX,20040524,1093.56,1095.41,1101.71,1091.77,1093.56,1.85,0.17,0.91,
997,SPX,20040521,1090.69,1093.56,1099.7,1089.19,1089.19,4.37,0.4,0.96,
998,SPX,20040520,1089.08,1089.19,1092.62,1085.43,1088.68,0.5,0.05,0.66,
999,SPX,20040519,1091.49,1088.68,1105.93,1088.49,1091.49,-2.81,-0.26,1.6,
1000,SPX,20040518,1084.1,1091.49,1094.14,1084.1,1084.1,7.39,0.68,0.93,
1001,SPX,20040517,1095.7,1084.1,1095.7,1079.36,1095.7,-11.6,-1.06,1.49,
1002,SPX,20040514,1096.44,1095.7,1102.37,1088.24,1096.44,-0.74,-0.07,1.29,
1003,SPX,20040513,1097.28,1096.44,1102.77,1091.76,1097.28,-0.85,-0.08,1.0,
1004,SPX,20040512,1094.47,1097.28,1097.55,1076.32,1095.45,1.83,0.17,1.94,
1005,SPX,20040511,1088.14,1095.45,1095.69,1087.12,1087.12,8.33,0.77,0.79,
1006,SPX,20040510,1098.7,1087.12,1098.7,1079.63,1098.7,-11.58,-1.05,1.74,
1007,SPX,20040507,1113.99,1098.7,1117.33,1098.63,1113.99,-15.29,-1.37,1.68,
1008,SPX,20040506,1121.53,1113.99,1121.53,1106.3,1121.53,-7.54,-0.67,1.36,
1009,SPX,20040505,1119.55,1121.53,1125.07,1117.86,1119.55,1.98,0.18,0.64,
1010,SPX,20040504,1117.49,1119.55,1127.74,1112.89,1117.49,2.06,0.18,1.33,
1011,SPX,20040503,1107.3,1117.49,1118.72,1107.3,1107.3,10.19,0.92,1.03,
1012,SPX,20040430,1113.89,1107.3,1119.26,1107.23,1113.89,-6.58,-0.59,1.08,
1013,SPX,20040429,1122.41,1113.89,1128.8,1108.02,1122.41,-8.52,-0.76,1.85,
1014,SPX,20040428,1138.11,1122.41,1138.11,1121.7,1138.11,-15.71,-1.38,1.44,
1015,SPX,20040427,1135.91,1138.11,1146.84,1135.53,1135.53,2.58,0.23,1.0,
1016,SPX,20040426,1140.37,1135.53,1145.08,1132.91,1140.6,-5.07,-0.44,1.07,
1017,SPX,20040423,1139.93,1140.6,1141.75,1134.89,1139.93,0.67,0.06,0.6,
1018,SPX,20040422,1124.09,1139.93,1142.77,1121.92,1124.09,15.84,1.41,1.85,
1019,SPX,20040421,1118.15,1124.09,1125.72,1116.03,1118.15,5.94,0.53,0.87,
1020,SPX,20040420,1135.82,1118.15,1139.26,1118.09,1135.82,-17.67,-1.56,1.86,
1021,SPX,20040419,1134.56,1135.82,1136.18,1129.84,1134.61,1.21,0.11,0.56,
1022,SPX,20040416,1129.65,1134.61,1136.8,1126.79,1128.84,5.78,0.51,0.89,
1023,SPX,20040415,1128.17,1128.84,1134.08,1120.75,1128.17,0.67,0.06,1.18,
1024,SPX,20040414,1129.44,1128.17,1132.52,1122.15,1129.44,-1.27,-0.11,0.92,
1025,SPX,20040413,1145.2,1129.44,1147.81,1127.7,1145.2,-15.76,-1.38,1.76,
1026,SPX,20040412,1139.87,1145.2,1147.29,1139.32,1139.32,5.89,0.52,0.7,
1027,SPX,20040408,1140.53,1139.32,1148.97,1134.52,1140.53,-1.21,-0.11,1.27,
1028,SPX,20040407,1148.16,1140.53,1148.16,1138.41,1148.16,-7.63,-0.66,0.85,
1029,SPX,20040406,1150.57,1148.16,1150.57,1143.3,1150.57,-2.41,-0.21,0.63,
1030,SPX,20040405,1141.81,1150.57,1150.57,1141.64,1141.81,8.76,0.77,0.78,
1031,SPX,20040402,1135.87,1141.81,1144.81,1132.17,1132.17,9.64,0.85,1.12,
1032,SPX,20040401,1126.2,1132.17,1135.67,1126.2,1126.21,5.96,0.53,0.84,
